1,111021,27760,30510,9.906340057636887
1,112011,70,70,0.0
1,112020,3040,3260,7.236842105263158
1,112031,550,590,7.2727272727272725
1,113011,840,900,7.142857142857142
1,113021,3490,4150,18.911174785100286
1,113031,4730,5080,7.399577167019028
1,113051,2900,3140,8.275862068965518
1,113061,890,950,6.741573033707865
1,113071,790,830,5.063291139240507
1,113111,100,100,0.0
1,113121,1300,1450,11.538461538461538
1,113131,170,180,5.88235294117647
1,119013,30430,30570,0.46007229707525465
1,119021,4010,4210,4.987531172069826
1,119030,6840,7230,5.701754385964912
1,119041,2570,2750,7.003891050583658
1,119051,3240,3440,6.172839506172839
1,119081,770,830,7.792207792207792
1,119111,2810,3170,12.811387900355871
1,119141,930,980,5.376344086021505
1,119151,1350,1510,11.851851851851853
1,119161,200,210,5.0
1,131021,220,240,9.090909090909092
1,131022,550,600,9.090909090909092
1,131023,5830,6130,5.145797598627787
1,131030,3860,3920,1.5544041450777202
1,131041,1430,1440,0.6993006993006993
1,131051,2120,2350,10.849056603773585
1,131070,6150,6390,3.902439024390244
1,131081,3450,3490,1.1594202898550725
1,131111,5350,6080,13.644859813084112
1,131121,670,720,7.462686567164178
1,131131,920,1000,8.695652173913043
1,131141,620,630,1.6129032258064515
1,131151,2830,3160,11.66077738515901
1,131161,3010,3580,18.93687707641196
1,131199,6580,6480,-1.5197568389057752
1,132011,16630,18450,10.944076969332531
1,132021,990,1050,6.0606060606060606
1,132031,790,780,-1.2658227848101267
1,132041,430,440,2.3255813953488373
1,132051,1470,1590,8.16326530612245
1,132052,2280,2690,17.982456140350877
1,132053,740,670,-9.45945945945946
1,132061,860,1020,18.6046511627907
1,132070,3660,3860,5.46448087431694
1,132081,1210,1220,0.8264462809917356
1,132082,670,680,1.4925373134328357
1,132099,700,720,2.857142857142857
1,151111,230,270,17.391304347826086
1,151121,4390,5440,23.917995444191344
1,151122,1200,1400,16.666666666666664
1,151131,6380,5840,-8.463949843260188
1,151134,760,970,27.631578947368425
1,151141,1860,2060,10.75268817204301
1,151142,4710,5130,8.9171974522293
1,151143,900,990,10.0
1,151150,7210,8460,17.337031900138697
1,151199,1660,1580,-4.819277108433735
1,152011,60,70,16.666666666666664
1,152031,900,1210,34.44444444444444
1,171010,1270,1360,7.086614173228346
1,171020,870,890,2.2988505747126435
1,172011,4240,4550,7.311320754716981
1,172041,510,550,7.8431372549019605
1,172051,3580,3770,5.307262569832402
1,172061,1330,1460,9.774436090225564
1,172070,7170,7620,6.2761506276150625
1,172081,750,810,8.0
1,172110,4830,5490,13.664596273291925
1,172131,550,550,0.0
1,172141,3480,4100,17.81609195402299
1,173010,2390,2440,2.092050209205021
1,173020,6500,7090,9.076923076923077
1,173031,810,750,-7.4074074074074066
1,191010,110,120,9.090909090909092
1,191020,450,470,4.444444444444445
1,191030,420,430,2.380952380952381
1,192010,260,280,7.6923076923076925
1,192021,180,210,16.666666666666664
1,192030,810,860,6.172839506172839
1,192040,1190,1300,9.243697478991598
1,192099,180,180,0.0
1,193011,30,30,0.0
1,193030,1130,1350,19.469026548672566
1,193051,350,360,2.857142857142857
1,194011,360,390,8.333333333333332
1,194021,810,890,9.876543209876543
1,194031,770,770,0.0
1,201020,8590,9580,11.525029103608848
1,203020,790,750,-5.063291139240507
1,211010,6630,7400,11.613876319758672
1,211092,1080,1130,4.62962962962963
1,211093,1560,1740,11.538461538461538
1,212011,5770,6100,5.719237435008666
1,212021,3090,3210,3.8834951456310676
1,212099,1310,1370,4.580152671755725
1,231012,20,20,0.0
1,232011,2930,3070,4.778156996587031
1,232090,1090,1070,-1.834862385321101
1,251000,14010,15460,10.34975017844397
1,252010,5480,5820,6.204379562043796
1,252020,33730,35640,5.662614882893567
1,252030,13200,13910,5.378787878787879
1,252050,2950,3130,6.101694915254238
1,253000,25330,27350,7.974733517568102
1,254010,290,300,3.4482758620689653
1,254021,2040,2030,-0.49019607843137253
1,254031,1160,1230,6.0344827586206895
1,259041,8800,9360,6.363636363636363
1,271010,1210,1260,4.132231404958678
1,271020,6380,6650,4.231974921630094
1,272011,[0],[0],0
1,272012,720,730,1.3888888888888888
1,272020,3400,3610,6.176470588235294
1,272040,1830,1900,3.825136612021858
1,272099,30,30,0.0
1,273010,520,460,-11.538461538461538
1,273031,2230,2410,8.071748878923767
1,273041,740,730,-1.3513513513513513
1,273042,710,820,15.492957746478872
1,273043,700,720,2.857142857142857
1,273090,220,270,22.727272727272727
1,274021,1370,1440,5.109489051094891
1,291011,330,390,18.181818181818183
1,291020,1490,1730,16.10738255033557
1,291031,970,1130,16.49484536082474
1,291041,470,590,25.53191489361702
1,291051,5360,5520,2.9850746268656714
1,291060,9240,10580,14.502164502164502
1,291071,520,700,34.61538461538461
1,291081,90,100,11.11111111111111
1,291122,1200,1530,27.500000000000004
1,291123,2120,2820,33.0188679245283
1,291124,360,420,16.666666666666664
1,291125,150,160,6.666666666666667
1,291126,2290,2530,10.480349344978166
1,291127,1540,1980,28.57142857142857
1,291131,1010,1130,11.881188118811881
1,291141,45920,52570,14.48170731707317
1,291151,1690,2020,19.526627218934912
1,291181,160,210,31.25
1,292010,4520,5210,15.265486725663715
1,292021,3040,3540,16.447368421052634
1,292030,6040,6780,12.251655629139073
1,292041,3610,4580,26.869806094182824
1,292050,11850,13110,10.632911392405063
1,292061,14480,16530,14.157458563535913
1,292071,2700,3090,14.444444444444443
1,292081,1070,1310,22.429906542056074
1,292090,820,1000,21.951219512195124
1,299000,2150,2550,18.6046511627907
1,311010,31510,37020,17.486512218343382
1,312010,630,890,41.269841269841265
1,312020,2460,3450,40.243902439024396
1,319011,640,760,18.75
1,319091,3390,3930,15.929203539823009
1,319092,6600,8060,22.12121212121212
1,319094,950,920,-3.1578947368421053
1,319095,530,520,-1.8867924528301887
1,319096,1130,1270,12.389380530973451
1,319097,2140,2700,26.168224299065418
1,331011,430,440,2.3255813953488373
1,331012,1230,1280,4.0650406504065035
1,331021,1090,1150,5.5045871559633035
1,331099,830,890,7.228915662650602
1,332011,5060,5330,5.33596837944664
1,332020,190,210,10.526315789473683
1,333010,5870,6060,3.2367972742759794
1,333021,1250,1280,2.4
1,339021,250,260,4.0
1,339030,12780,13590,6.338028169014084
1,339091,540,570,5.555555555555555
1,339093,240,230,-4.166666666666666
1,351011,680,740,8.823529411764707
1,351012,15370,17110,11.320754716981133
1,352010,36890,37800,2.4667931688804554
1,352021,10240,10850,5.95703125
1,353011,3110,3460,11.254019292604502
1,353021,46320,52160,12.607944732297064
1,353022,4120,4380,6.310679611650485
1,353031,29480,30570,3.6974219810040703
1,353041,1670,1910,14.37125748502994
1,359021,4940,4730,-4.251012145748987
1,359031,4130,4380,6.053268765133172
1,371011,3280,3520,7.317073170731707
1,371012,3370,3600,6.824925816023739
1,372012,12000,13050,8.75
1,372021,2010,2020,0.4975124378109453
1,373010,18320,19690,7.478165938864628
1,391010,80,80,0.0
1,391021,3630,4130,13.774104683195592
1,392011,100,110,10.0
1,392021,2980,3370,13.087248322147651
1,393010,120,120,0.0
1,393021,30,30,0.0
1,393090,2520,2780,10.317460317460316
1,394031,530,570,7.547169811320755
1,395011,80,90,12.5
1,395012,5870,6470,10.221465076660987
1,395090,1280,1430,11.71875
1,396010,380,420,10.526315789473683
1,397010,360,400,11.11111111111111
1,399011,14780,15670,6.021650879566982
1,399021,13850,18040,30.25270758122744
1,399030,7230,7910,9.405255878284924
1,399041,1690,1930,14.201183431952662
1,399099,320,340,6.25
1,411011,31110,33290,7.007393121182899
1,411012,5750,6060,5.391304347826087
1,412010,71090,74410,4.670136446757631
1,412021,9010,9400,4.328523862375139
1,412031,59990,64470,7.467911318553091
1,413011,1620,1580,-2.4691358024691357
1,413021,6880,7610,10.61046511627907
1,413031,1950,1980,1.5384615384615385
1,413041,360,340,-5.555555555555555
1,413099,6050,6440,6.446280991735537
1,414010,25350,27860,9.90138067061144
1,419010,160,170,6.25
1,419020,2730,2830,3.6630036630036633
1,419031,290,310,6.896551724137931
1,419041,2490,2440,-2.0080321285140563
1,419091,290,290,0.0
1,419099,710,850,19.718309859154928
1,431011,18620,20300,9.022556390977442
1,432011,1440,960,-33.33333333333333
1,432021,100,60,-40.0
1,432099,30,20,-33.33333333333333
1,433011,4870,4510,-7.392197125256674
1,433021,7470,8580,14.859437751004014
